AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.21.0.3. Set the 'ServerName' directive globally to suppress this message
[Mon Dec 15 20:05:03.784660 2025] [php:warn] [pid 34] [client 172.21.0.1:42888] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/admin/view/category/edit.php on line 16
[Mon Dec 15 20:05:03.784663 2025] [php:warn] [pid 34] [client 172.21.0.1:42888] PHP Warning:  Undefined variable $detailStuff in /var/www/html/admin/view/category/edit.php on line 20
[Mon Dec 15 20:05:03.784665 2025] [php:warn] [pid 34] [client 172.21.0.1:42888] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/admin/view/category/edit.php on line 20
[Mon Dec 15 20:05:03.784667 2025] [php:warn] [pid 51] [client 172.21.0.1:42674] PHP Warning:  Undefined variable $detailStuff in /var/www/html/admin/view/category/detailCategory.php on line 3
[Mon Dec 15 20:05:03.784677 2025] [php:warn] [pid 51] [client 172.21.0.1:42674] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/admin/view/category/detailCategory.php on line 3
[Mon Dec 15 20:05:03.784864 2025] [php:warn] [pid 70] [client 172.21.0.1:42662] PHP Warning:  Undefined variable $categoryList in /var/www/html/admin/view/category/listCategory.php on line 20
[Mon Dec 15 20:05:03.784882 2025] [php:warn] [pid 70] [client 172.21.0.1:42662] PHP Warning:  foreach() argument must be of type array|object, null given in /var/www/html/admin/view/category/listCategory.php on line 20
[Mon Dec 15 20:05:03.785396 2025] [php:warn] [pid 61] [client 172.21.0.1:42830] PHP Warning:  Undefined variable $categoryList in /var/www/html/admin/view/category/listCategory.php on line 20
[Mon Dec 15 20:05:03.785409 2025] [php:warn] [pid 61] [client 172.21.0.1:42830] PHP Warning:  foreach() argument must be of type array|object, null given in /var/www/html/admin/view/category/listCategory.php on line 20
[Mon Dec 15 20:05:03.791390 2025] [php:warn] [pid 10] [client 172.21.0.1:42546] PHP Warning:  Undefined variable $detailStuff in /var/www/html/admin/view/account/detail.php on line 3
[Mon Dec 15 20:05:03.791408 2025] [php:warn] [pid 10] [client 172.21.0.1:42546] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/admin/view/account/detail.php on line 3
[Mon Dec 15 20:05:03.791412 2025] [php:warn] [pid 10] [client 172.21.0.1:42546] PHP Warning:  Undefined variable $detailStuff in /var/www/html/admin/view/account/detail.php on line 3
[Mon Dec 15 20:05:03.791415 2025] [php:warn] [pid 10] [client 172.21.0.1:42546] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/admin/view/account/detail.php on line 3
[Mon Dec 15 20:05:03.791418 2025] [php:warn] [pid 10] [client 172.21.0.1:42546] PHP Warning:  Undefined variable $detailStuff in /var/www/html/admin/view/account/detail.php on line 6
[Mon Dec 15 20:05:03.791421 2025] [php:warn] [pid 10] [client 172.21.0.1:42546] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/admin/view/account/detail.php on line 6
[Mon Dec 15 20:05:03.791424 2025] [php:warn] [pid 10] [client 172.21.0.1:42546] PHP Warning:  Undefined variable $detailStuff in /var/www/html/admin/view/account/detail.php on line 9
[Mon Dec 15 20:05:03.791426 2025] [php:warn] [pid 10] [client 172.21.0.1:42546] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/admin/view/account/detail.php on line 9
[Mon Dec 15 20:05:03.791429 2025] [php:warn] [pid 10] [client 172.21.0.1:42546] PHP Warning:  Undefined variable $detailStuff in /var/www/html/admin/view/account/detail.php on line 12
[Mon Dec 15 20:05:03.791431 2025] [php:warn] [pid 10] [client 172.21.0.1:42546] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/admin/view/account/detail.php on line 12
[Mon Dec 15 20:05:03.791434 2025] [php:warn] [pid 10] [client 172.21.0.1:42546] PHP Warning:  Undefined variable $detailStuff in /var/www/html/admin/view/account/detail.php on line 15
[Mon Dec 15 20:05:03.791437 2025] [php:warn] [pid 10] [client 172.21.0.1:42546] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/admin/view/account/detail.php on line 15
